school_id,school,name_long,founded_year,school_type,city,zip_code,state,statecode,region,division,country,academic_year,gender,enroll_num,enroll_share
78,Oregon Health & Science University,Oregon Health & Science University School of Dentistry,1898,Public,Portland,97201,Oregon,OR,West,Pacific,US,2020_21,male,39,52.7
78,Oregon Health & Science University,Oregon Health & Science University School of Dentistry,1898,Public,Portland,97201,Oregon,OR,West,Pacific,US,2018_19,oth,0,0
78,Oregon Health & Science University,Oregon Health & Science University School of Dentistry,1898,Public,Portland,97201,Oregon,OR,West,Pacific,US,2018_19,male,40,52.6
78,Oregon Health & Science University,Oregon Health & Science University School of Dentistry,1898,Public,Portland,97201,Oregon,OR,West,Pacific,US,2017_18,oth,0,0
78,Oregon Health & Science University,Oregon Health & Science University School of Dentistry,1898,Public,Portland,97201,Oregon,OR,West,Pacific,US,2019_20,female,35,44.9
78,Oregon Health & Science University,Oregon Health & Science University School of Dentistry,1898,Public,Portland,97201,Oregon,OR,West,Pacific,US,2020_21,oth,0,0
80,Temple University,Temple University The Maurice H. Kornberg School of Dentistry,1863,Private/State-Related,Philadelphia,19140,Pennsylvania,PA,Northeast,Middle Atlantic,US,2019_20,female,74,52.1
82,University of Pennsylvania,University of Pennsylvania School of Dental Medicine,1878,Private,Philadelphia,19104,Pennsylvania,PA,Northeast,Middle Atlantic,US,2018_19,male,50,37.3
82,University of Pennsylvania,University of Pennsylvania School of Dental Medicine,1878,Private,Philadelphia,19104,Pennsylvania,PA,Northeast,Middle Atlantic,US,2020_21,oth,0,0
84,University of Pittsburgh,University of Pittsburgh School of Dental Medicine,1896,Private/State-Related,Pittsburgh,15213,Pennsylvania,PA,Northeast,Middle Atlantic,US,2020_21,male,31,38.8
80,Temple University,Temple University The Maurice H. Kornberg School of Dentistry,1863,Private/State-Related,Philadelphia,19140,Pennsylvania,PA,Northeast,Middle Atlantic,US,2021_22,oth,0,0
80,Temple University,Temple University The Maurice H. Kornberg School of Dentistry,1863,Private/State-Related,Philadelphia,19140,Pennsylvania,PA,Northeast,Middle Atlantic,US,2021_22,male,73,51.4
80,Temple University,Temple University The Maurice H. Kornberg School of Dentistry,1863,Private/State-Related,Philadelphia,19140,Pennsylvania,PA,Northeast,Middle Atlantic,US,2017_18,male,80,57.6
82,University of Pennsylvania,University of Pennsylvania School of Dental Medicine,1878,Private,Philadelphia,19104,Pennsylvania,PA,Northeast,Middle Atlantic,US,2019_20,male,50,36.8
84,University of Pittsburgh,University of Pittsburgh School of Dental Medicine,1896,Private/State-Related,Pittsburgh,15213,Pennsylvania,PA,Northeast,Middle Atlantic,US,2017_18,female,45,56.3
84,University of Pittsburgh,University of Pittsburgh School of Dental Medicine,1896,Private/State-Related,Pittsburgh,15213,Pennsylvania,PA,Northeast,Middle Atlantic,US,2017_18,oth,0,0
84,University of Pittsburgh,University of Pittsburgh School of Dental Medicine,1896,Private/State-Related,Pittsburgh,15213,Pennsylvania,PA,Northeast,Middle Atlantic,US,2019_20,male,33,41.3
82,University of Pennsylvania,University of Pennsylvania School of Dental Medicine,1878,Private,Philadelphia,19104,Pennsylvania,PA,Northeast,Middle Atlantic,US,2020_21,female,95,69.90000000000001
84,University of Pittsburgh,University of Pittsburgh School of Dental Medicine,1896,Private/State-Related,Pittsburgh,15213,Pennsylvania,PA,Northeast,Middle Atlantic,US,2021_22,male,35,43.8
80,Temple University,Temple University The Maurice H. Kornberg School of Dentistry,1863,Private/State-Related,Philadelphia,19140,Pennsylvania,PA,Northeast,Middle Atlantic,US,2019_20,oth,4,2.8
82,University of Pennsylvania,University of Pennsylvania School of Dental Medicine,1878,Private,Philadelphia,19104,Pennsylvania,PA,Northeast,Middle Atlantic,US,2019_20,oth,0,0
84,University of Pittsburgh,University of Pittsburgh School of Dental Medicine,1896,Private/State-Related,Pittsburgh,15213,Pennsylvania,PA,Northeast,Middle Atlantic,US,2021_22,oth,0,0
82,University of Pennsylvania,University of Pennsylvania School of Dental Medicine,1878,Private,Philadelphia,19104,Pennsylvania,PA,Northeast,Middle Atlantic,US,2018_19,female,84,62.7
80,Temple University,Temple University The Maurice H. Kornberg School of Dentistry,1863,Private/State-Related,Philadelphia,19140,Pennsylvania,PA,Northeast,Middle Atlantic,US,2018_19,female,66,47.1
80,Temple University,Temple University The Maurice H. Kornberg School of Dentistry,1863,Private/State-Related,Philadelphia,19140,Pennsylvania,PA,Northeast,Middle Atlantic,US,2017_18,female,59,42.4
84,University of Pittsburgh,University of Pittsburgh School of Dental Medicine,1896,Private/State-Related,Pittsburgh,15213,Pennsylvania,PA,Northeast,Middle Atlantic,US,2020_21,female,49,61.3
84,University of Pittsburgh,University of Pittsburgh School of Dental Medicine,1896,Private/State-Related,Pittsburgh,15213,Pennsylvania,PA,Northeast,Middle Atlantic,US,2018_19,male,38,49.4
80,Temple University,Temple University The Maurice H. Kornberg School of Dentistry,1863,Private/State-Related,Philadelphia,19140,Pennsylvania,PA,Northeast,Middle Atlantic,US,2018_19,male,64,45.7
82,University of Pennsylvania,University of Pennsylvania School of Dental Medicine,1878,Private,Philadelphia,19104,Pennsylvania,PA,Northeast,Middle Atlantic,US,2017_18,male,52,39.1
82,University of Pennsylvania,University of Pennsylvania School of Dental Medicine,1878,Private,Philadelphia,19104,Pennsylvania,PA,Northeast,Middle Atlantic,US,2021_22,oth,0,0
82,University of Pennsylvania,University of Pennsylvania School of Dental Medicine,1878,Private,Philadelphia,19104,Pennsylvania,PA,Northeast,Middle Atlantic,US,2017_18,oth,0,0
80,Temple University,Temple University The Maurice H. Kornberg School of Dentistry,1863,Private/State-Related,Philadelphia,19140,Pennsylvania,PA,Northeast,Middle Atlantic,US,2020_21,oth,0,0
84,University of Pittsburgh,University of Pittsburgh School of Dental Medicine,1896,Private/State-Related,Pittsburgh,15213,Pennsylvania,PA,Northeast,Middle Atlantic,US,2018_19,female,39,50.6
80,Temple University,Temple University The Maurice H. Kornberg School of Dentistry,1863,Private/State-Related,Philadelphia,19140,Pennsylvania,PA,Northeast,Middle Atlantic,US,2019_20,male,64,45.1
84,University of Pittsburgh,University of Pittsburgh School of Dental Medicine,1896,Private/State-Related,Pittsburgh,15213,Pennsylvania,PA,Northeast,Middle Atlantic,US,2020_21,oth,0,0
82,University of Pennsylvania,University of Pennsylvania School of Dental Medicine,1878,Private,Philadelphia,19104,Pennsylvania,PA,Northeast,Middle Atlantic,US,2018_19,oth,0,0
84,University of Pittsburgh,University of Pittsburgh School of Dental Medicine,1896,Private/State-Related,Pittsburgh,15213,Pennsylvania,PA,Northeast,Middle Atlantic,US,2019_20,female,47,58.8
80,Temple University,Temple University The Maurice H. Kornberg School of Dentistry,1863,Private/State-Related,Philadelphia,19140,Pennsylvania,PA,Northeast,Middle Atlantic,US,2021_22,female,69,48.6
84,University of Pittsburgh,University of Pittsburgh School of Dental Medicine,1896,Private/State-Related,Pittsburgh,15213,Pennsylvania,PA,Northeast,Middle Atlantic,US,2019_20,oth,0,0
80,Temple University,Temple University The Maurice H. Kornberg School of Dentistry,1863,Private/State-Related,Philadelphia,19140,Pennsylvania,PA,Northeast,Middle Atlantic,US,2020_21,male,73,51.8
80,Temple University,Temple University The Maurice H. Kornberg School of Dentistry,1863,Private/State-Related,Philadelphia,19140,Pennsylvania,PA,Northeast,Middle Atlantic,US,2018_19,oth,10,7.1
82,University of Pennsylvania,University of Pennsylvania School of Dental Medicine,1878,Private,Philadelphia,19104,Pennsylvania,PA,Northeast,Middle Atlantic,US,2021_22,male,44,29.3
82,University of Pennsylvania,University of Pennsylvania School of Dental Medicine,1878,Private,Philadelphia,19104,Pennsylvania,PA,Northeast,Middle Atlantic,US,2017_18,female,81,60.9
82,University of Pennsylvania,University of Pennsylvania School of Dental Medicine,1878,Private,Philadelphia,19104,Pennsylvania,PA,Northeast,Middle Atlantic,US,2019_20,female,86,63.2
82,University of Pennsylvania,University of Pennsylvania School of Dental Medicine,1878,Private,Philadelphia,19104,Pennsylvania,PA,Northeast,Middle Atlantic,US,2021_22,female,106,70.7
84,University of Pittsburgh,University of Pittsburgh School of Dental Medicine,1896,Private/State-Related,Pittsburgh,15213,Pennsylvania,PA,Northeast,Middle Atlantic,US,2017_18,male,35,43.8
84,University of Pittsburgh,University of Pittsburgh School of Dental Medicine,1896,Private/State-Related,Pittsburgh,15213,Pennsylvania,PA,Northeast,Middle Atlantic,US,2018_19,oth,0,0
82,University of Pennsylvania,University of Pennsylvania School of Dental Medicine,1878,Private,Philadelphia,19104,Pennsylvania,PA,Northeast,Middle Atlantic,US,2020_21,male,41,30.1
80,Temple University,Temple University The Maurice H. Kornberg School of Dentistry,1863,Private/State-Related,Philadelphia,19140,Pennsylvania,PA,Northeast,Middle Atlantic,US,2017_18,oth,0,0
84,University of Pittsburgh,University of Pittsburgh School of Dental Medicine,1896,Private/State-Related,Pittsburgh,15213,Pennsylvania,PA,Northeast,Middle Atlantic,US,2021_22,female,45,56.3
80,Temple University,Temple University The Maurice H. Kornberg School of Dentistry,1863,Private/State-Related,Philadelphia,19140,Pennsylvania,PA,Northeast,Middle Atlantic,US,2020_21,female,68,48.2
99,University of Puerto Rico,University of Puerto Rico School of Dental Medicine,1957,Public,San Juan,00921,,PR,South,,US,2018_19,female,25,61
99,University of Puerto Rico,University of Puerto Rico School of Dental Medicine,1957,Public,San Juan,00921,,PR,South,,US,2021_22,oth,0,0
99,University of Puerto Rico,University of Puerto Rico School of Dental Medicine,1957,Public,San Juan,00921,,PR,South,,US,2017_18,male,18,41.9
99,University of Puerto Rico,University of Puerto Rico School of Dental Medicine,1957,Public,San Juan,00921,,PR,South,,US,2019_20,female,29,70.7
99,University of Puerto Rico,University of Puerto Rico School of Dental Medicine,1957,Public,San Juan,00921,,PR,South,,US,2019_20,oth,0,0
99,University of Puerto Rico,University of Puerto Rico School of Dental Medicine,1957,Public,San Juan,00921,,PR,South,,US,2018_19,oth,0,0
99,University of Puerto Rico,University of Puerto Rico School of Dental Medicine,1957,Public,San Juan,00921,,PR,South,,US,2020_21,male,13,32.5
99,University of Puerto Rico,University of Puerto Rico School of Dental Medicine,1957,Public,San Juan,00921,,PR,South,,US,2020_21,oth,0,0
99,University of Puerto Rico,University of Puerto Rico School of Dental Medicine,1957,Public,San Juan,00921,,PR,South,,US,2021_22,female,35,79.5
99,University of Puerto Rico,University of Puerto Rico School of Dental Medicine,1957,Public,San Juan,00921,,PR,South,,US,2017_18,oth,0,0
99,University of Puerto Rico,University of Puerto Rico School of Dental Medicine,1957,Public,San Juan,00921,,PR,South,,US,2017_18,female,25,58.1
99,University of Puerto Rico,University of Puerto Rico School of Dental Medicine,1957,Public,San Juan,00921,,PR,South,,US,2019_20,male,12,29.3
99,University of Puerto Rico,University of Puerto Rico School of Dental Medicine,1957,Public,San Juan,00921,,PR,South,,US,2018_19,male,16,39
99,University of Puerto Rico,University of Puerto Rico School of Dental Medicine,1957,Public,San Juan,00921,,PR,South,,US,2021_22,male,9,20.5
99,University of Puerto Rico,University of Puerto Rico School of Dental Medicine,1957,Public,San Juan,00921,,PR,South,,US,2020_21,female,27,67.5
85,Medical University of South Carolina,Medical University of South Carolina James B. Edwards College of Dental Medicine,1967,Public,Charleston,29425,South Carolina,SC,South,South Atlantic,US,2020_21,female,33,42.3
85,Medical University of South Carolina,Medical University of South Carolina James B. Edwards College of Dental Medicine,1967,Public,Charleston,29425,South Carolina,SC,South,South Atlantic,US,2017_18,male,39,52
85,Medical University of South Carolina,Medical University of South Carolina James B. Edwards College of Dental Medicine,1967,Public,Charleston,29425,South Carolina,SC,South,South Atlantic,US,2017_18,female,36,48
85,Medical University of South Carolina,Medical University of South Carolina James B. Edwards College of Dental Medicine,1967,Public,Charleston,29425,South Carolina,SC,South,South Atlantic,US,2018_19,oth,0,0
85,Medical University of South Carolina,Medical University of South Carolina James B. Edwards College of Dental Medicine,1967,Public,Charleston,29425,South Carolina,SC,South,South Atlantic,US,2017_18,oth,0,0
85,Medical University of South Carolina,Medical University of South Carolina James B. Edwards College of Dental Medicine,1967,Public,Charleston,29425,South Carolina,SC,South,South Atlantic,US,2020_21,male,45,57.7
85,Medical University of South Carolina,Medical University of South Carolina James B. Edwards College of Dental Medicine,1967,Public,Charleston,29425,South Carolina,SC,South,South Atlantic,US,2019_20,male,36,47.4
85,Medical University of South Carolina,Medical University of South Carolina James B. Edwards College of Dental Medicine,1967,Public,Charleston,29425,South Carolina,SC,South,South Atlantic,US,2019_20,oth,0,0
85,Medical University of South Carolina,Medical University of South Carolina James B. Edwards College of Dental Medicine,1967,Public,Charleston,29425,South Carolina,SC,South,South Atlantic,US,2019_20,female,40,52.6
85,Medical University of South Carolina,Medical University of South Carolina James B. Edwards College of Dental Medicine,1967,Public,Charleston,29425,South Carolina,SC,South,South Atlantic,US,2021_22,oth,0,0
85,Medical University of South Carolina,Medical University of South Carolina James B. Edwards College of Dental Medicine,1967,Public,Charleston,29425,South Carolina,SC,South,South Atlantic,US,2018_19,male,39,52
85,Medical University of South Carolina,Medical University of South Carolina James B. Edwards College of Dental Medicine,1967,Public,Charleston,29425,South Carolina,SC,South,South Atlantic,US,2021_22,male,38,48.7
85,Medical University of South Carolina,Medical University of South Carolina James B. Edwards College of Dental Medicine,1967,Public,Charleston,29425,South Carolina,SC,South,South Atlantic,US,2018_19,female,36,48
85,Medical University of South Carolina,Medical University of South Carolina James B. Edwards College of Dental Medicine,1967,Public,Charleston,29425,South Carolina,SC,South,South Atlantic,US,2020_21,oth,0,0
85,Medical University of South Carolina,Medical University of South Carolina James B. Edwards College of Dental Medicine,1967,Public,Charleston,29425,South Carolina,SC,South,South Atlantic,US,2021_22,female,40,51.3
86,Meharry Medical College,Meharry Medical College School of Dentistry,1886,Private,Nashville,37208,Tennessee,TN,South,East South Central,US,2018_19,male,24,39.3
86,Meharry Medical College,Meharry Medical College School of Dentistry,1886,Private,Nashville,37208,Tennessee,TN,South,East South Central,US,2017_18,male,27,44.3
86,Meharry Medical College,Meharry Medical College School of Dentistry,1886,Private,Nashville,37208,Tennessee,TN,South,East South Central,US,2020_21,male,16,26.2
88,University of Tennessee College of Dentistry,University of Tennessee College of Dentistry,1878,Public,Memphis,38103,Tennessee,TN,South,East South Central,US,2021_22,oth,0,0
86,Meharry Medical College,Meharry Medical College School of Dentistry,1886,Private,Nashville,37208,Tennessee,TN,South,East South Central,US,2017_18,female,34,55.7
88,University of Tennessee College of Dentistry,University of Tennessee College of Dentistry,1878,Public,Memphis,38103,Tennessee,TN,South,East South Central,US,2019_20,male,61,62.9
88,University of Tennessee College of Dentistry,University of Tennessee College of Dentistry,1878,Public,Memphis,38103,Tennessee,TN,South,East South Central,US,2021_22,female,45,42.5
88,University of Tennessee College of Dentistry,University of Tennessee College of Dentistry,1878,Public,Memphis,38103,Tennessee,TN,South,East South Central,US,2020_21,male,45,45.9
88,University of Tennessee College of Dentistry,University of Tennessee College of Dentistry,1878,Public,Memphis,38103,Tennessee,TN,South,East South Central,US,2019_20,female,36,37.1
88,University of Tennessee College of Dentistry,University of Tennessee College of Dentistry,1878,Public,Memphis,38103,Tennessee,TN,South,East South Central,US,2017_18,oth,0,0
86,Meharry Medical College,Meharry Medical College School of Dentistry,1886,Private,Nashville,37208,Tennessee,TN,South,East South Central,US,2019_20,female,37,59.7
88,University of Tennessee College of Dentistry,University of Tennessee College of Dentistry,1878,Public,Memphis,38103,Tennessee,TN,South,East South Central,US,2017_18,male,59,60.2
86,Meharry Medical College,Meharry Medical College School of Dentistry,1886,Private,Nashville,37208,Tennessee,TN,South,East South Central,US,2019_20,oth,0,0
88,University of Tennessee College of Dentistry,University of Tennessee College of Dentistry,1878,Public,Memphis,38103,Tennessee,TN,South,East South Central,US,2018_19,female,37,37.4
88,University of Tennessee College of Dentistry,University of Tennessee College of Dentistry,1878,Public,Memphis,38103,Tennessee,TN,South,East South Central,US,2017_18,female,39,39.8
86,Meharry Medical College,Meharry Medical College School of Dentistry,1886,Private,Nashville,37208,Tennessee,TN,South,East South Central,US,2021_22,female,44,71
86,Meharry Medical College,Meharry Medical College School of Dentistry,1886,Private,Nashville,37208,Tennessee,TN,South,East South Central,US,2019_20,male,25,40.3
88,University of Tennessee College of Dentistry,University of Tennessee College of Dentistry,1878,Public,Memphis,38103,Tennessee,TN,South,East South Central,US,2019_20,oth,0,0
86,Meharry Medical College,Meharry Medical College School of Dentistry,1886,Private,Nashville,37208,Tennessee,TN,South,East South Central,US,2018_19,oth,0,0
86,Meharry Medical College,Meharry Medical College School of Dentistry,1886,Private,Nashville,37208,Tennessee,TN,South,East South Central,US,2021_22,male,18,29
86,Meharry Medical College,Meharry Medical College School of Dentistry,1886,Private,Nashville,37208,Tennessee,TN,South,East South Central,US,2020_21,oth,0,0
88,University of Tennessee College of Dentistry,University of Tennessee College of Dentistry,1878,Public,Memphis,38103,Tennessee,TN,South,East South Central,US,2020_21,female,53,54.1
88,University of Tennessee College of Dentistry,University of Tennessee College of Dentistry,1878,Public,Memphis,38103,Tennessee,TN,South,East South Central,US,2021_22,male,61,57.5
86,Meharry Medical College,Meharry Medical College School of Dentistry,1886,Private,Nashville,37208,Tennessee,TN,South,East South Central,US,2018_19,female,37,60.7
88,University of Tennessee College of Dentistry,University of Tennessee College of Dentistry,1878,Public,Memphis,38103,Tennessee,TN,South,East South Central,US,2020_21,oth,0,0
88,University of Tennessee College of Dentistry,University of Tennessee College of Dentistry,1878,Public,Memphis,38103,Tennessee,TN,South,East South Central,US,2018_19,male,62,62.6
86,Meharry Medical College,Meharry Medical College School of Dentistry,1886,Private,Nashville,37208,Tennessee,TN,South,East South Central,US,2021_22,oth,0,0
86,Meharry Medical College,Meharry Medical College School of Dentistry,1886,Private,Nashville,37208,Tennessee,TN,South,East South Central,US,2017_18,oth,0,0
86,Meharry Medical College,Meharry Medical College School of Dentistry,1886,Private,Nashville,37208,Tennessee,TN,South,East South Central,US,2020_21,female,45,73.8
88,University of Tennessee College of Dentistry,University of Tennessee College of Dentistry,1878,Public,Memphis,38103,Tennessee,TN,South,East South Central,US,2018_19,oth,0,0
93,UT Health San Antonio,"UT Health San Antonio, School of Dentistry",1970,Public,San Antonio,78229,Texas,TX,South,West South Central,US,2021_22,male,47,45.6
90,Texas A&M University,Texas A&M University College of Dentistry,1905,Public,Dallas,75246,Texas,TX,South,West South Central,US,2021_22,female,55,52.4
92,University of Texas at Houston,The University of Texas School of Dentistry at Houston,1905,Public,Houston,77054,Texas,TX,South,West South Central,US,2021_22,female,61,57.5
92,University of Texas at Houston,The University of Texas School of Dentistry at Houston,1905,Public,Houston,77054,Texas,TX,South,West South Central,US,2017_18,female,66,63.5
93,UT Health San Antonio,"UT Health San Antonio, School of Dentistry",1970,Public,San Antonio,78229,Texas,TX,South,West South Central,US,2018_19,female,52,50
90,Texas A&M University,Texas A&M University College of Dentistry,1905,Public,Dallas,75246,Texas,TX,South,West South Central,US,2019_20,oth,0,0
92,University of Texas at Houston,The University of Texas School of Dentistry at Houston,1905,Public,Houston,77054,Texas,TX,South,West South Central,US,2021_22,male,45,42.5
90,Texas A&M University,Texas A&M University College of Dentistry,1905,Public,Dallas,75246,Texas,TX,South,West South Central,US,2017_18,female,57,53.8
90,Texas A&M University,Texas A&M University College of Dentistry,1905,Public,Dallas,75246,Texas,TX,South,West South Central,US,2021_22,male,50,47.6
92,University of Texas at Houston,The University of Texas School of Dentistry at Houston,1905,Public,Houston,77054,Texas,TX,South,West South Central,US,2020_21,female,58,55.2
92,University of Texas at Houston,The University of Texas School of Dentistry at Houston,1905,Public,Houston,77054,Texas,TX,South,West South Central,US,2017_18,oth,0,0
90,Texas A&M University,Texas A&M University College of Dentistry,1905,Public,Dallas,75246,Texas,TX,South,West South Central,US,2017_18,male,49,46.2
92,University of Texas at Houston,The University of Texas School of Dentistry at Houston,1905,Public,Houston,77054,Texas,TX,South,West South Central,US,2017_18,male,38,36.5
90,Texas A&M University,Texas A&M University College of Dentistry,1905,Public,Dallas,75246,Texas,TX,South,West South Central,US,2018_19,female,58,55.2
90,Texas A&M University,Texas A&M University College of Dentistry,1905,Public,Dallas,75246,Texas,TX,South,West South Central,US,2021_22,oth,0,0
92,University of Texas at Houston,The University of Texas School of Dentistry at Houston,1905,Public,Houston,77054,Texas,TX,South,West South Central,US,2018_19,oth,0,0
93,UT Health San Antonio,"UT Health San Antonio, School of Dentistry",1970,Public,San Antonio,78229,Texas,TX,South,West South Central,US,2017_18,female,62,61.4
92,University of Texas at Houston,The University of Texas School of Dentistry at Houston,1905,Public,Houston,77054,Texas,TX,South,West South Central,US,2019_20,male,46,43.8
90,Texas A&M University,Texas A&M University College of Dentistry,1905,Public,Dallas,75246,Texas,TX,South,West South Central,US,2019_20,female,62,58.5
93,UT Health San Antonio,"UT Health San Antonio, School of Dentistry",1970,Public,San Antonio,78229,Texas,TX,South,West South Central,US,2019_20,oth,0,0
90,Texas A&M University,Texas A&M University College of Dentistry,1905,Public,Dallas,75246,Texas,TX,South,West South Central,US,2019_20,male,44,41.5
90,Texas A&M University,Texas A&M University College of Dentistry,1905,Public,Dallas,75246,Texas,TX,South,West South Central,US,2020_21,oth,0,0
92,University of Texas at Houston,The University of Texas School of Dentistry at Houston,1905,Public,Houston,77054,Texas,TX,South,West South Central,US,2021_22,oth,0,0
93,UT Health San Antonio,"UT Health San Antonio, School of Dentistry",1970,Public,San Antonio,78229,Texas,TX,South,West South Central,US,2018_19,male,52,50
90,Texas A&M University,Texas A&M University College of Dentistry,1905,Public,Dallas,75246,Texas,TX,South,West South Central,US,2018_19,oth,0,0
93,UT Health San Antonio,"UT Health San Antonio, School of Dentistry",1970,Public,San Antonio,78229,Texas,TX,South,West South Central,US,2019_20,female,59,55.7
93,UT Health San Antonio,"UT Health San Antonio, School of Dentistry",1970,Public,San Antonio,78229,Texas,TX,South,West South Central,US,2021_22,oth,0,0
93,UT Health San Antonio,"UT Health San Antonio, School of Dentistry",1970,Public,San Antonio,78229,Texas,TX,South,West South Central,US,2017_18,oth,0,0
93,UT Health San Antonio,"UT Health San Antonio, School of Dentistry",1970,Public,San Antonio,78229,Texas,TX,South,West South Central,US,2018_19,oth,0,0
92,University of Texas at Houston,The University of Texas School of Dentistry at Houston,1905,Public,Houston,77054,Texas,TX,South,West South Central,US,2018_19,female,60,57.1
90,Texas A&M University,Texas A&M University College of Dentistry,1905,Public,Dallas,75246,Texas,TX,South,West South Central,US,2018_19,male,47,44.8
92,University of Texas at Houston,The University of Texas School of Dentistry at Houston,1905,Public,Houston,77054,Texas,TX,South,West South Central,US,2020_21,oth,0,0
92,University of Texas at Houston,The University of Texas School of Dentistry at Houston,1905,Public,Houston,77054,Texas,TX,South,West South Central,US,2018_19,male,45,42.9
90,Texas A&M University,Texas A&M University College of Dentistry,1905,Public,Dallas,75246,Texas,TX,South,West South Central,US,2020_21,male,53,50
93,UT Health San Antonio,"UT Health San Antonio, School of Dentistry",1970,Public,San Antonio,78229,Texas,TX,South,West South Central,US,2019_20,male,47,44.3
93,UT Health San Antonio,"UT Health San Antonio, School of Dentistry",1970,Public,San Antonio,78229,Texas,TX,South,West South Central,US,2017_18,male,39,38.6
92,University of Texas at Houston,The University of Texas School of Dentistry at Houston,1905,Public,Houston,77054,Texas,TX,South,West South Central,US,2019_20,oth,0,0
93,UT Health San Antonio,"UT Health San Antonio, School of Dentistry",1970,Public,San Antonio,78229,Texas,TX,South,West South Central,US,2021_22,female,56,54.4
92,University of Texas at Houston,The University of Texas School of Dentistry at Houston,1905,Public,Houston,77054,Texas,TX,South,West South Central,US,2019_20,female,59,56.2
93,UT Health San Antonio,"UT Health San Antonio, School of Dentistry",1970,Public,San Antonio,78229,Texas,TX,South,West South Central,US,2020_21,oth,0,0
90,Texas A&M University,Texas A&M University College of Dentistry,1905,Public,Dallas,75246,Texas,TX,South,West South Central,US,2020_21,female,53,50
93,UT Health San Antonio,"UT Health San Antonio, School of Dentistry",1970,Public,San Antonio,78229,Texas,TX,South,West South Central,US,2020_21,male,40,39.6
93,UT Health San Antonio,"UT Health San Antonio, School of Dentistry",1970,Public,San Antonio,78229,Texas,TX,South,West South Central,US,2020_21,female,61,60.4
90,Texas A&M University,Texas A&M University College of Dentistry,1905,Public,Dallas,75246,Texas,TX,South,West South Central,US,2017_18,oth,0,0
92,University of Texas at Houston,The University of Texas School of Dentistry at Houston,1905,Public,Houston,77054,Texas,TX,South,West South Central,US,2020_21,male,47,44.8
108,University of Utah,University of Utah School of Dentistry,2013,Public,Salt Lake City,84108,Utah,UT,West,Mountain,US,2018_19,oth,0,0
104,Roseman University of Health Sciences,Roseman University of Health Sciences College of Dental Medicine,2011,Private,South Jordan,84095,Utah,UT,West,Mountain,US,2019_20,oth,0,0
108,University of Utah,University of Utah School of Dentistry,2013,Public,Salt Lake City,84108,Utah,UT,West,Mountain,US,2018_19,female,22,44.9
108,University of Utah,University of Utah School of Dentistry,2013,Public,Salt Lake City,84108,Utah,UT,West,Mountain,US,2020_21,female,26,51
108,University of Utah,University of Utah School of Dentistry,2013,Public,Salt Lake City,84108,Utah,UT,West,Mountain,US,2017_18,female,10,20
104,Roseman University of Health Sciences,Roseman University of Health Sciences College of Dental Medicine,2011,Private,South Jordan,84095,Utah,UT,West,Mountain,US,2020_21,female,52,51
104,Roseman University of Health Sciences,Roseman University of Health Sciences College of Dental Medicine,2011,Private,South Jordan,84095,Utah,UT,West,Mountain,US,2021_22,female,51,51
108,University of Utah,University of Utah School of Dentistry,2013,Public,Salt Lake City,84108,Utah,UT,West,Mountain,US,2017_18,male,40,80
108,University of Utah,University of Utah School of Dentistry,2013,Public,Salt Lake City,84108,Utah,UT,West,Mountain,US,2020_21,male,25,49
104,Roseman University of Health Sciences,Roseman University of Health Sciences College of Dental Medicine,2011,Private,South Jordan,84095,Utah,UT,West,Mountain,US,2020_21,oth,0,0
108,University of Utah,University of Utah School of Dentistry,2013,Public,Salt Lake City,84108,Utah,UT,West,Mountain,US,2017_18,oth,0,0
104,Roseman University of Health Sciences,Roseman University of Health Sciences College of Dental Medicine,2011,Private,South Jordan,84095,Utah,UT,West,Mountain,US,2020_21,male,50,49
108,University of Utah,University of Utah School of Dentistry,2013,Public,Salt Lake City,84108,Utah,UT,West,Mountain,US,2021_22,female,12,24
108,University of Utah,University of Utah School of Dentistry,2013,Public,Salt Lake City,84108,Utah,UT,West,Mountain,US,2021_22,oth,0,0
108,University of Utah,University of Utah School of Dentistry,2013,Public,Salt Lake City,84108,Utah,UT,West,Mountain,US,2018_19,male,27,55.1
108,University of Utah,University of Utah School of Dentistry,2013,Public,Salt Lake City,84108,Utah,UT,West,Mountain,US,2021_22,male,38,76
104,Roseman University of Health Sciences,Roseman University of Health Sciences College of Dental Medicine,2011,Private,South Jordan,84095,Utah,UT,West,Mountain,US,2018_19,oth,0,0
104,Roseman University of Health Sciences,Roseman University of Health Sciences College of Dental Medicine,2011,Private,South Jordan,84095,Utah,UT,West,Mountain,US,2019_20,female,47,47
104,Roseman University of Health Sciences,Roseman University of Health Sciences College of Dental Medicine,2011,Private,South Jordan,84095,Utah,UT,West,Mountain,US,2019_20,male,53,53
104,Roseman University of Health Sciences,Roseman University of Health Sciences College of Dental Medicine,2011,Private,South Jordan,84095,Utah,UT,West,Mountain,US,2018_19,male,54,54
104,Roseman University of Health Sciences,Roseman University of Health Sciences College of Dental Medicine,2011,Private,South Jordan,84095,Utah,UT,West,Mountain,US,2018_19,female,46,46
104,Roseman University of Health Sciences,Roseman University of Health Sciences College of Dental Medicine,2011,Private,South Jordan,84095,Utah,UT,West,Mountain,US,2017_18,male,48,57.1
108,University of Utah,University of Utah School of Dentistry,2013,Public,Salt Lake City,84108,Utah,UT,West,Mountain,US,2019_20,female,10,20
